user_id,category_id,item_title,item_counter_style,Quantity,detailed_descrip,selling_method,min_bid_amount,bid_increment,shipping_cost,Currency,reserve_price,quick_buy_price,bid_starting_date,start_delay,Status,Picture1,picture2,picture3,payment_name,expire_date,payment_id,tax,no_of_repost,features
5,1,Foot pump,2,1,Light is so powerful that it can light your entire room in darkness.,Simple Auction,200,10,10,$,250,400,19/01/2009,0,Active,,,,Paypal,20/02/2009,1,0.5,2,yes
5,1,Foot pump,2,1,Light is so powerful that it can light your entire room in darkness.,Simple Auction,200,10,10,$,250,400,19/01/2009,0,Active,,,,Paypal,20/02/2009,1,0.5,2,yes
5,1,Foot pump,2,1,Light is so powerful that it can light your entire room in darkness.,Simple Auction,200,10,10,$,250,400,19/01/2009,0,Active,,,,Paypal,20/02/2009,1,0.5,2,yes
5,1,Foot pump,2,6,Light is so powerful that it can light your entire room in darkness.,Dutch Auction,600,10,10,$,800,1000,19/01/2009,0,Active,,,,Paypal,20/02/2009,1,0.5,2,yes
5,1,Foot pump,2,6,Light is so powerful that it can light your entire room in darkness.,Dutch Auction,600,10,10,$,800,1000,19/01/2009,0,Active,,,,Paypal,20/02/2009,1,0.5,2,yes
5,1,Foot pump,2,6,Light is so powerful that it can light your entire room in darkness.,Dutch Auction,600,10,10,$,800,1000,19/01/2009,0,Active,,,,Paypal,20/02/2009,1,0.5,2,yes
5,1,Foot pump,2,6,Light is so powerful that it can light your entire room in darkness.,Dutch Auction,600,10,10,$,800,1000,19/01/2009,0,Active,,,,Paypal,20/02/2009,1,0.5,2,yes
5,1,Foot pump,2,6,Light is so powerful that it can light your entire room in darkness.,Dutch Auction,600,10,10,$,800,1000,19/01/2009,0,Active,,,,Paypal,20/02/2009,1,0.5,2,yes
5,1,Foot pump,2,6,Light is so powerful that it can light your entire room in darkness.,Dutch Auction,600,10,10,$,800,1000,19/01/2009,0,Active,,,,Paypal,20/02/2009,1,0.5,2,yes
5,1,Foot pump,2,6,Light is so powerful that it can light your entire room in darkness.,Dutch Auction,600,10,10,$,800,1000,19/01/2009,0,Active,,,,Paypal,20/02/2009,1,0.5,2,yes
5,1,Foot pump,2,6,Light is so powerful that it can light your entire room in darkness.,Dutch Auction,600,10,10,$,800,1000,19/01/2009,0,Active,,,,Paypal,20/02/2009,1,0.5,2,yes
5,1,Foot pump,2,6,Light is so powerful that it can light your entire room in darkness.,Dutch Auction,600,10,10,$,800,1000,19/01/2009,0,Active,,,,Paypal,20/02/2009,1,0.5,2,yes
5,1,Foot pump,2,6,Light is so powerful that it can light your entire room in darkness.,Dutch Auction,600,10,10,$,800,1000,19/01/2009,0,Active,,,,Paypal,20/02/2009,1,0.5,2,yes
5,1,Foot pump,2,6,Light is so powerful that it can light your entire room in darkness.,Dutch Auction,600,10,10,$,800,1000,19/01/2009,0,Active,,,,Paypal,20/02/2009,1,0.5,2,yes
5,1,Foot pump,2,6,Light is so powerful that it can light your entire room in darkness.,Dutch Auction,600,10,10,$,800,1000,19/01/2009,0,Active,,,,Paypal,20/02/2009,1,0.5,2,yes
5,1,Foot pump,2,6,Light is so powerful that it can light your entire room in darkness.,Dutch Auction,600,10,10,$,800,1000,19/01/2009,0,Active,,,,Paypal,20/02/2009,1,0.5,2,yes
5,1,Foot pump,2,1,Light is so powerful that it can light your entire room in darkness.,Simple Auction,200,10,10,$,250,400,19/01/2009,0,Active,,,,Paypal,20/02/2009,1,0.5,2,yes
5,1,Foot pump,2,1,Light is so powerful that it can light your entire room in darkness.,Simple Auction,200,10,10,$,250,400,19/01/2009,0,Active,,,,Paypal,20/02/2009,1,0.5,2,yes
5,1,Foot pump,2,1,Light is so powerful that it can light your entire room in darkness.,Simple Auction,200,10,10,$,250,400,19/01/2009,0,Active,,,,Paypal,20/02/2009,1,0.5,2,yes
5,1,Foot pump,2,1,Light is so powerful that it can light your entire room in darkness.,Simple Auction,200,10,10,$,250,400,19/01/2009,0,Active,,,,Paypal,20/02/2009,1,0.5,2,yes
5,1,Foot pump,2,1,Light is so powerful that it can light your entire room in darkness.,Simple Auction,200,10,10,$,250,400,19/01/2009,0,Active,,,,Paypal,20/02/2009,1,0.5,2,yes
5,1,Foot pump,2,1,Light is so powerful that it can light your entire room in darkness.,Simple Auction,200,10,10,$,250,400,19/01/2009,0,Active,,,,Paypal,20/02/2009,1,0.5,2,yes
5,1,Foot pump,2,1,Light is so powerful that it can light your entire room in darkness.,Simple Auction,200,10,10,$,250,400,19/01/2009,0,Active,,,,Paypal,20/02/2009,1,0.5,2,yes
5,1,Foot pump,2,1,Light is so powerful that it can light your entire room in darkness.,Simple Auction,200,10,10,$,250,400,19/01/2009,0,Active,,,,Paypal,20/02/2009,1,0.5,2,yes
5,1,Foot pump,2,1,Light is so powerful that it can light your entire room in darkness.,Simple Auction,200,10,10,$,250,400,19/01/2009,0,Active,,,,Paypal,20/02/2009,1,0.5,2,yes
5,1,Foot pump,2,1,Light is so powerful that it can light your entire room in darkness.,Simple Auction,200,10,10,$,250,400,19/01/2009,0,Active,,,,Paypal,20/02/2009,1,0.5,2,yes
5,1,Foot pump,2,1,Light is so powerful that it can light your entire room in darkness.,Simple Auction,200,10,10,$,250,400,19/01/2009,0,Active,,,,Paypal,20/02/2009,1,0.5,2,yes
5,1,Foot pump,2,1,Light is so powerful that it can light your entire room in darkness.,Simple Auction,200,10,10,$,250,400,19/01/2009,0,Active,,,,Paypal,20/02/2009,1,0.5,2,yes
5,1,Air die grinder,2,1,Light is so powerful that it can light your entire room in darkness.,Simple Auction,200,10,10,$,250,400,19/01/2009,0,Active,,,,Paypal,20/02/2009,1,0.5,2,yes
5,1,Air die grinder,2,1,Light is so powerful that it can light your entire room in darkness.,Simple Auction,200,10,10,$,250,400,19/01/2009,0,Active,,,,Paypal,20/02/2009,1,0.5,2,yes
5,1,Air die grinder,2,1,Light is so powerful that it can light your entire room in darkness.,Simple Auction,200,10,10,$,250,400,19/01/2009,0,Active,,,,Paypal,20/02/2009,1,0.5,2,yes
5,1,Air die grinder,2,1,Light is so powerful that it can light your entire room in darkness.,Simple Auction,200,10,10,$,250,400,19/01/2009,0,Active,,,,Paypal,20/02/2009,1,0.5,2,yes
5,1,Air die grinder,2,1,Light is so powerful that it can light your entire room in darkness.,Simple Auction,200,10,10,$,250,400,19/01/2009,0,Active,,,,Paypal,20/02/2009,1,0.5,2,yes
5,1,Air die grinder,2,1,Light is so powerful that it can light your entire room in darkness.,Simple Auction,200,10,10,$,250,400,19/01/2009,0,Active,,,,Paypal,20/02/2009,1,0.5,2,yes
5,1,Air die grinder,2,1,Light is so powerful that it can light your entire room in darkness.,Simple Auction,200,10,10,$,250,400,19/01/2009,0,Active,,,,Paypal,20/02/2009,1,0.5,2,yes
5,1,Air die grinder,2,1,Light is so powerful that it can light your entire room in darkness.,Simple Auction,200,10,10,$,250,400,19/01/2009,0,Active,,,,Paypal,20/02/2009,1,0.5,2,yes
5,1,Air die grinder,2,1,Light is so powerful that it can light your entire room in darkness.,Simple Auction,200,10,10,$,250,400,19/01/2009,0,Active,,,,Paypal,20/02/2009,1,0.5,2,yes
5,1,Air die grinder,2,1,Light is so powerful that it can light your entire room in darkness.,Simple Auction,200,10,10,$,250,400,19/01/2009,0,Active,,,,Paypal,20/02/2009,1,0.5,2,yes
5,1,Air die grinder,2,1,Light is so powerful that it can light your entire room in darkness.,Simple Auction,200,10,10,$,250,400,19/01/2009,0,Active,,,,Paypal,20/02/2009,1,0.5,2,yes
5,1,Air die grinder,2,1,Light is so powerful that it can light your entire room in darkness.,Simple Auction,200,10,10,$,250,400,19/01/2009,0,Active,,,,Paypal,20/02/2009,1,0.5,2,yes
5,1,Air die grinder,2,1,Light is so powerful that it can light your entire room in darkness.,Simple Auction,200,10,10,$,250,400,19/01/2009,0,Active,,,,Paypal,20/02/2009,1,0.5,2,yes
5,1,Air die grinder,2,1,Light is so powerful that it can light your entire room in darkness.,Simple Auction,200,10,10,$,250,400,19/01/2009,0,Active,,,,Paypal,20/02/2009,1,0.5,2,yes
5,1,Air die grinder,2,1,Light is so powerful that it can light your entire room in darkness.,Simple Auction,200,10,10,$,250,400,19/01/2009,0,Active,,,,Paypal,20/02/2009,1,0.5,2,yes
5,1,Air die grinder,2,1,Light is so powerful that it can light your entire room in darkness.,Simple Auction,200,10,10,$,250,400,19/01/2009,0,Active,,,,Paypal,20/02/2009,1,0.5,2,yes
5,1,Air die grinder,2,1,Light is so powerful that it can light your entire room in darkness.,Simple Auction,200,10,10,$,250,400,19/01/2009,0,Active,,,,Paypal,20/02/2009,1,0.5,2,yes
5,1,Air die grinder,2,1,Light is so powerful that it can light your entire room in darkness.,Simple Auction,200,10,10,$,250,400,19/01/2009,0,Active,,,,Paypal,20/02/2009,1,0.5,2,yes
5,1,Air die grinder,2,1,Light is so powerful that it can light your entire room in darkness.,Simple Auction,200,10,10,$,250,400,19/01/2009,0,Active,,,,Paypal,20/02/2009,1,0.5,2,yes
5,1,Air die grinder,2,1,Light is so powerful that it can light your entire room in darkness.,Simple Auction,200,10,10,$,250,400,19/01/2009,0,Active,,,,Paypal,20/02/2009,1,0.5,2,yes
5,1,Air die grinder,2,1,Light is so powerful that it can light your entire room in darkness.,Simple Auction,200,10,10,$,250,400,19/01/2009,0,Active,,,,Paypal,20/02/2009,1,0.5,2,yes
5,1,Air die grinder,2,1,Light is so powerful that it can light your entire room in darkness.,Simple Auction,200,10,10,$,250,400,19/01/2009,0,Active,,,,Paypal,20/02/2009,1,0.5,2,yes
5,1,Air die grinder,2,1,Light is so powerful that it can light your entire room in darkness.,Simple Auction,200,10,10,$,250,400,19/01/2009,0,Active,,,,Paypal,20/02/2009,1,0.5,2,yes
5,1,Air die grinder,2,1,Light is so powerful that it can light your entire room in darkness.,Simple Auction,200,10,10,$,250,400,19/01/2009,0,Active,,,,Paypal,20/02/2009,1,0.5,2,yes
5,1,Air die grinder,2,1,Light is so powerful that it can light your entire room in darkness.,Simple Auction,200,10,10,$,250,400,19/01/2009,0,Active,,,,Paypal,20/02/2009,1,0.5,2,yes
5,1,Air die grinder,2,1,Light is so powerful that it can light your entire room in darkness.,Simple Auction,200,10,10,$,250,400,19/01/2009,0,Active,,,,Paypal,20/02/2009,1,0.5,2,yes
5,1,Air die grinder,2,1,Light is so powerful that it can light your entire room in darkness.,Simple Auction,200,10,10,$,250,400,19/01/2009,0,Active,,,,Paypal,20/02/2009,1,0.5,2,yes
5,1,Air die grinder,2,1,Classic and Elegant Look. Silver finish.,Simple Auction,200,10,10,$,250,400,19/01/2009,0,Active,,,,Paypal,20/02/2009,1,0.5,2,yes
5,1,Air die grinder,2,1,Classic and Elegant Look. Silver finish.,Simple Auction,200,10,10,$,250,400,19/01/2009,0,Active,,,,Paypal,20/02/2009,1,0.5,2,yes
5,1,Air die grinder,2,1,Classic and Elegant Look. Silver finish.,Simple Auction,200,10,10,$,250,400,19/01/2009,0,Active,,,,Paypal,20/02/2009,1,0.5,2,yes
5,1,Air die grinder,2,1,Classic and Elegant Look. Silver finish.,Simple Auction,200,10,10,$,250,400,19/01/2009,0,Active,,,,Paypal,20/02/2009,1,0.5,2,yes
5,1,Air die grinder,2,1,Classic and Elegant Look. Silver finish.,Simple Auction,200,10,10,$,250,400,19/01/2009,0,Active,,,,Paypal,20/02/2009,1,0.5,2,yes
5,1,Air die grinder,2,1,Classic and Elegant Look. Silver finish.,Simple Auction,200,10,10,$,250,400,19/01/2009,0,Active,,,,Paypal,20/02/2009,1,0.5,2,yes
5,1,Air die grinder,2,1,Classic and Elegant Look. Silver finish.,Simple Auction,200,10,10,$,250,400,19/01/2009,0,Active,,,,Paypal,20/02/2009,1,0.5,2,yes
5,1,Air die grinder,2,1,Classic and Elegant Look. Silver finish.,Simple Auction,200,10,10,$,250,400,19/01/2009,0,Active,,,,Paypal,20/02/2009,1,0.5,2,yes
5,1,Air die grinder,2,1,Classic and Elegant Look. Silver finish.,Simple Auction,200,10,10,$,250,400,19/01/2009,0,Active,,,,Paypal,20/02/2009,1,0.5,2,yes
5,1,Air die grinder,2,1,Classic and Elegant Look. Silver finish.,Simple Auction,200,10,10,$,250,400,19/01/2009,0,Active,,,,Paypal,20/02/2009,1,0.5,2,yes
5,1,Air die grinder,2,1,Classic and Elegant Look. Silver finish.,Simple Auction,200,10,10,$,250,400,19/01/2009,0,Active,,,,Paypal,20/02/2009,1,0.5,2,yes
5,1,Air die grinder,2,1,Classic and Elegant Look. Silver finish.,Simple Auction,200,10,10,$,250,400,19/01/2009,0,Active,,,,Paypal,20/02/2009,1,0.5,2,yes
5,1,Air die grinder,2,1,Classic and Elegant Look. Silver finish.,Simple Auction,200,10,10,$,250,400,19/01/2009,0,Active,,,,Paypal,20/02/2009,1,0.5,2,yes
5,1,Air die grinder,2,1,Classic and Elegant Look. Silver finish.,Simple Auction,200,10,10,$,250,400,19/01/2009,0,Active,,,,Paypal,20/02/2009,1,0.5,2,yes
5,1,Air die grinder,2,1,Classic and Elegant Look. Silver finish.,Simple Auction,200,10,10,$,250,400,19/01/2009,0,Active,,,,Paypal,20/02/2009,1,0.5,2,yes
5,1,Air die grinder,2,1,Classic and Elegant Look. Silver finish.,Simple Auction,200,10,10,$,250,400,19/01/2009,0,Active,,,,Paypal,20/02/2009,1,0.5,2,yes
5,1,Air die grinder,2,1,Classic and Elegant Look. Silver finish.,Simple Auction,200,10,10,$,250,400,19/01/2009,0,Active,,,,Paypal,20/02/2009,1,0.5,2,yes
5,1,Air die grinder,2,1,Classic and Elegant Look. Silver finish.,Simple Auction,200,10,10,$,250,400,19/01/2009,0,Active,,,,Paypal,20/02/2009,1,0.5,2,yes
5,1,Air die grinder,2,1,Classic and Elegant Look. Silver finish.,Simple Auction,200,10,10,$,250,400,19/01/2009,0,Active,,,,Paypal,20/02/2009,1,0.5,2,yes
5,1,Air die grinder,2,1,Classic and Elegant Look. Silver finish.,Simple Auction,200,10,10,$,250,400,19/01/2009,0,Active,,,,Paypal,20/02/2009,1,0.5,2,yes
5,1,Air die grinder,2,1,Classic and Elegant Look. Silver finish.,Simple Auction,200,10,10,$,250,400,19/01/2009,0,Active,,,,Paypal,20/02/2009,1,0.5,2,yes
5,1,Air die grinder,2,1,Classic and Elegant Look. Silver finish.,Simple Auction,200,10,10,$,250,400,19/01/2009,0,Active,,,,Paypal,20/02/2009,1,0.5,2,yes
5,1,Air die grinder,2,1,Classic and Elegant Look. Silver finish.,Simple Auction,200,10,10,$,250,400,19/01/2009,0,Active,,,,Paypal,20/02/2009,1,0.5,2,yes
5,1,Air die grinder,2,1,Classic and Elegant Look. Silver finish.,Simple Auction,200,10,10,$,250,400,19/01/2009,0,Active,,,,Paypal,20/02/2009,1,0.5,2,yes
5,1,Air die grinder,2,1,Classic and Elegant Look. Silver finish.,Simple Auction,200,10,10,$,250,400,19/01/2009,0,Active,,,,Paypal,20/02/2009,1,0.5,2,yes
